가입연도,가입당시연령,계약자 소재지(시군구),면적,지목,월지급금(원)
2019,80대,경기도 용인시 처인구 삼가동,4862,답,666850
2022,60대,경기도 용인시 처인구 삼가동,1795,전,2027870
2025,60대,경기도 용인시 처인구 삼가동,1943,답,2063810
2012,60대,경기도 용인시 처인구 양지면,2354,답,795290
2014,70대,경기도 용인시 처인구 양지면 남곡리,2668,답,1712030
2014,80대,경기도 용인시 처인구 양지면 남곡리,2635,답,2731830
2012,70대,경기도 용인시 처인구 양지면 대대리,2724,답,1256340
2014,70대,경기도 용인시 처인구 양지면 송문리,6455,답,1345070
2014,80대,경기도 용인시 처인구 양지면 송문리,4959,전,2744170
2025,70대,경기도 용인시 처인구 양지면 송문리,3468,답,3000000
2016,80대,경기도 용인시 처인구 양지면 양지리,317,전,268600
2024,70대,경기도 용인시 처인구 양지면 양지리,1937,전,3000000
2024,60대,경기도 용인시 처인구 양지면 양지리,2282,답,1460870
2017,60대,경기도 용인시 처인구 양지면 주북리,2040,전,2778270
2024,60대,경기도 용인시 처인구 양지면 추계리,2473,답,2553460
2022,80대,경기도 용인시 처인구 양지면 평창리,3495,답,2143170
2024,60대,경기도 용인시 처인구 양지면 평창리,1218,전,871630
2011,80대,경기도 용인시 처인구 역북동,1035,답,2081600
2013,60대,경기도 용인시 처인구 역북동,1044,전,2724810
2017,70대,경기도 용인시 처인구 역북동,3520,답,2013140
2017,70대,경기도 용인시 처인구 역북동,1904,답,477510
2018,70대,경기도 용인시 처인구 역북동,1240,답,299060
2018,70대,경기도 용인시 처인구 역북동,1226,답,294480
2018,70대,경기도 용인시 처인구 역북동,873,답,196800
2020,70대,경기도 용인시 처인구 역북동,1345,전,1333710
2024,80대,경기도 용인시 처인구 역북동,1240,답,875210
2024,80대,경기도 용인시 처인구 역북동,1226,답,865320
2024,60대,경기도 용인시 처인구 역북동,2249,전,2281460
2024,70대,경기도 용인시 처인구 역북동,3838,"답,전",3000000
2012,70대,경기도 용인시 처인구 원삼면,2391,전,829060
2014,60대,경기도 용인시 처인구 원삼면 가재월리,3919,답,613940
2014,80대,경기도 용인시 처인구 원삼면 가재월리,2159,답,771020
2017,70대,경기도 용인시 처인구 원삼면 고당리,7985,"답,전",1758360
2017,70대,경기도 용인시 처인구 원삼면 고당리,6344,"답,전",2097620
2018,70대,경기도 용인시 처인구 원삼면 독성리,645,전,365090
2018,70대,경기도 용인시 처인구 원삼면 독성리,1376,답,538690
2018,60대,경기도 용인시 처인구 원삼면 독성리,1353,답,272540
2018,60대,경기도 용인시 처인구 원삼면 독성리,3677,답,740690
2018,60대,경기도 용인시 처인구 원삼면 독성리,3166,답,637750
2016,70대,경기도 용인시 처인구 원삼면 두창리,7952,답,2177790
2017,60대,경기도 용인시 처인구 원삼면 두창리,7174,"답,전",1049180
2018,80대,경기도 용인시 처인구 원삼면 두창리,4112,답,743990
2018,80대,경기도 용인시 처인구 원삼면 두창리,3319,답,600500
2022,80대,경기도 용인시 처인구 원삼면 두창리,506,전,1344290
2022,70대,경기도 용인시 처인구 원삼면 두창리,4510,답,3000000
2025,60대,경기도 용인시 처인구 원삼면 두창리,4078,답,2261730
2025,70대,경기도 용인시 처인구 원삼면 두창리,1052,전,1307880
2025,60대,경기도 용인시 처인구 원삼면 두창리,4787,전,757920
2022,70대,경기도 용인시 처인구 원삼면 맹리,3481,"답,전",1966260
2024,60대,경기도 용인시 처인구 원삼면 맹리,4892,답,3000000
2016,80대,경기도 용인시 처인구 원삼면 문촌리,8720,전,3000000
2017,70대,경기도 용인시 처인구 원삼면 사암리,2777,답,724650
2019,60대,경기도 용인시 처인구 원삼면 사암리,6425,답,1084090
2019,60대,경기도 용인시 처인구 원삼면 사암리,2017,답,340280
2019,60대,경기도 용인시 처인구 원삼면 사암리,4037,답,776190
2019,60대,경기도 용인시 처인구 원삼면 사암리,4023,답,799440
2023,60대,경기도 용인시 처인구 원삼면 사암리,5350,답,3000000
2023,60대,경기도 용인시 처인구 원삼면 사암리,4018,답,2260320
2024,60대,경기도 용인시 처인구 원삼면 사암리,2231,답,2143170
2024,70대,경기도 용인시 처인구 원삼면 좌항리,1474,답,591240
2018,60대,경기도 용인시 처인구 원삼면 죽능리,3973,답,270610
2018,60대,경기도 용인시 처인구 원삼면 죽능리,3020,답,205700
2012,70대,경기도 용인시 처인구 유방동,1878,"답,전",2092460
2014,70대,경기도 용인시 처인구 유방동,1930,"답,전",684820
2014,70대,경기도 용인시 처인구 유방동,2707,답,3000000
2019,80대,경기도 용인시 처인구 유방동,651,답,274350
2022,60대,경기도 용인시 처인구 유방동,2694,답,2116420
2023,70대,경기도 용인시 처인구 유방동,350,답,1540570
2023,70대,경기도 용인시 처인구 유방동,642,답,2825860
2013,80대,경기도 용인시 처인구 이동면,7418,"답,전",2997740
2014,80대,경기도 용인시 처인구 이동면 경기동로705번길 28,2651,답,2999970
2014,80대,경기도 용인시 처인구 이동면 경기동로705번길 28,2010,답,2554560
2017,60대,경기도 용인시 처인구 이동면 경기동로885번길 37-9,5513,답,1172320
2017,60대,경기도 용인시 처인구 이동면 경기동로885번길 37-9,803,전,455870
2014,60대,경기도 용인시 처인구 이동면 묘봉로 175,7861,"답,전",2913800
2014,60대,경기도 용인시 처인구 이동면 백옥대로 570,3012,답,3000000
2017,60대,경기도 용인시 처인구 이동면 백옥대로320번길 105-9,4184,전,1891930
2017,70대,경기도 용인시 처인구 이동면 백자로297번길 20,831,"답,전",485470
2017,80대,경기도 용인시 처인구 이동면 화산로20번길 20,2334,답,1198990
2016,60대,경기도 용인시 처인구 이동면 화산로94번길 18,4323,답,1032020
2021,80대,경기도 용인시 처인구 이동읍 덕성리,2282,답,2035340
2024,80대,경기도 용인시 처인구 이동읍 덕성리,2393,답,1330050
2018,70대,경기도 용인시 처인구 이동읍 묘봉리,2783,답,642960
2018,70대,경기도 용인시 처인구 이동읍 묘봉리,5078,답,1289430
2025,80대,경기도 용인시 처인구 이동읍 묘봉리,4635,전,3000000
2018,70대,경기도 용인시 처인구 이동읍 송전리,2680,답,409390
2018,70대,경기도 용인시 처인구 이동읍 송전리,2727,답,416530
2019,70대,경기도 용인시 처인구 이동읍 송전리,1010,답,318460
2020,70대,경기도 용인시 처인구 이동읍 송전리,7176,답,2919970
2020,60대,경기도 용인시 처인구 이동읍 시미리,3965,답,2174350
2019,70대,경기도 용인시 처인구 이동읍 어비리,2271,"답,전",142550
2019,70대,경기도 용인시 처인구 이동읍 어비리,1021,답,95990
2021,80대,경기도 용인시 처인구 이동읍 천리,7822,답,2427920
2018,70대,경기도 용인시 처인구 이동읍 화산리,212,전,219260
2018,70대,경기도 용인시 처인구 이동읍 화산리,998,전,939310
2014,70대,경기도 용인시 처인구 포곡읍 금어리,5440,전,2999970
2018,80대,경기도 용인시 처인구 포곡읍 금어리,1897,답,2604720
2018,80대,경기도 용인시 처인구 포곡읍 금어리,362,답,395280
2021,60대,경기도 용인시 처인구 포곡읍 금어리,2962,답,2444160
2012,70대,경기도 용인시 처인구 포곡읍 마성리,12292,답,2984550
2012,80대,경기도 용인시 처인구 포곡읍 마성리,2307,답,3000020
2014,80대,경기도 용인시 처인구 포곡읍 삼계리,1544,답,1406670
2017,80대,경기도 용인시 처인구 포곡읍 삼계리,866,전,2829630
2017,80대,경기도 용인시 처인구 포곡읍 삼계리,4781,답,1594420
2023,90대,경기도 용인시 처인구 포곡읍 삼계리,582,전,3000000
2025,60대,경기도 용인시 처인구 포곡읍 삼계리,3951,답,2978840
2022,60대,경기도 용인시 처인구 포곡읍 신원리,70,답,141720
2022,60대,경기도 용인시 처인구 포곡읍 신원리,769,"답,전",1974630
2023,70대,경기도 용인시 처인구 해곡동,3527,답,2047060
2016,70대,경기도 용인시 처인구 호동,2598,답,1073630
2012,70대,경기도 의왕시 고천동,1673,전,1285560
2016,70대,경기도 의왕시 고천동,903,전,421740
2021,80대,경기도 의왕시 고천동,12879,답,2124170
2021,70대,경기도 의왕시 내손동,2109,전,1723470
2022,60대,경기도 의왕시 내손동,1336,전,1513110
2022,80대,경기도 의왕시 내손동,5081,과수원,1463310
2013,70대,경기도 의왕시 삼동,1786,전,2141900
2016,60대,경기도 의왕시 삼동,2287,전,3000000
2016,70대,경기도 의왕시 삼동,1227,전,1967640
2017,70대,경기도 의왕시 삼동,1636,답,2334390
2018,70대,경기도 의왕시 삼동,1835,전,1787380
2019,60대,경기도 의왕시 삼동,1605,전,2112830
2019,70대,경기도 의왕시 삼동,1288,전,2604280
2019,70대,경기도 의왕시 삼동,225,전,395720
2020,80대,경기도 의왕시 삼동,3065,전,3000000
2022,80대,경기도 의왕시 삼동,893,전,1146370
2013,70대,경기도 의왕시 오전동,3900,답,1811490
2016,60대,경기도 의왕시 오전동,2059,전,1184980
2017,70대,경기도 의왕시 오전동,1075,전,865250
2018,70대,경기도 의왕시 오전동,1075,전,596240
2018,70대,경기도 의왕시 오전동,1359,전,1829910
2018,70대,경기도 의왕시 오전동,988,전,505880
2018,70대,경기도 의왕시 오전동,1337,답,1701490
2021,60대,경기도 의왕시 오전동,1157,전,1396120
2022,80대,경기도 의왕시 왕곡동,3375,전,3000000
2024,60대,경기도 의왕시 왕곡동,1581,전,1841230
2024,60대,경기도 의왕시 왕곡동,2105,전,3000000
2012,70대,경기도 의왕시 월암동,3755,답,1505990
2019,70대,경기도 의왕시 이동,1835,전,2340570
2020,70대,경기도 의왕시 이동,2678,전,3000000
2020,70대,경기도 의왕시 이동,2412,전,2799160
2022,70대,경기도 의왕시 이동,5047,전,1628390
2021,70대,경기도 의왕시 청계동,1359,"답,전",2129370
2019,60대,경기도 의왕시 초평동,8608,전,600050
2016,80대,경기도 의왕시 포일동,4760,답,1673750
2022,60대,경기도 의왕시 포일동,1327,답,721340
2023,60대,경기도 의왕시 포일동,1888,답,811700
2024,60대,경기도 의왕시 포일동,598,전,1299790
2020,70대,경기도 의왕시 학의동,1000,답,1159910
2021,70대,경기도 의왕시 학의동,1076,답,803460
2024,70대,경기도 의왕시 학의동,1674,답,3000000
2011,60대,경기도 의정부시 가능동,4536,답,2101700
2018,60대,경기도 의정부시 가능동,1323,전,1085580
2019,80대,경기도 의정부시 가능동,3220,전,274640
2019,80대,경기도 의정부시 가능동,3165,답,349530
2020,80대,경기도 의정부시 가능동,4495,답,610460
2023,70대,경기도 의정부시 가능동,2867,답,1921160
2025,70대,경기도 의정부시 가능동,3092,전,2641940
2016,70대,경기도 의정부시 고산동,1267,답,2244770
2022,60대,경기도 의정부시 고산동,1778,전,2403090
2011,70대,경기도 의정부시 금오동,3135,전,2530390
2012,70대,경기도 의정부시 금오동,5386,답,2999580
2016,70대,경기도 의정부시 금오동,10261,"답,전",1175140
2016,70대,경기도 의정부시 금오동,10261,답,1175140
2017,70대,경기도 의정부시 금오동,3762,답,1920420
2019,70대,경기도 의정부시 낙양동,2301,답,1934300
2023,60대,경기도 의정부시 낙양동,2998,답,722570
2024,70대,경기도 의정부시 낙양동,1597,답,1033350
2012,70대,경기도 의정부시 녹양동,1937,전,3000000
2013,70대,경기도 의정부시 녹양동,3574,답,1366820
2015,80대,경기도 의정부시 녹양동,1402,전,2157000
2015,70대,경기도 의정부시 녹양동,2502,답,1458770
2015,70대,경기도 의정부시 녹양동,3544,답,2118240
2016,70대,경기도 의정부시 녹양동,9490,전,1656040
2021,70대,경기도 의정부시 녹양동,3707,전,1541230
2024,80대,경기도 의정부시 녹양동,3994,답,2976430
2011,70대,경기도 의정부시 민락동,4361,전,2962240
2016,60대,경기도 의정부시 민락동,3987,과수원,2365740
2016,60대,경기도 의정부시 민락동,1542,전,665340
2018,60대,경기도 의정부시 민락동,1141,전,561060
2024,60대,경기도 의정부시 민락동,1860,답,3000000
2024,70대,경기도 의정부시 민락동,2000,답,615460
2024,70대,경기도 의정부시 민락동,2115,답,650850
2011,80대,경기도 의정부시 산곡동,1268,답,791730
2019,70대,경기도 의정부시 산곡동,4282,전,1223710
2011,70대,경기도 의정부시 신곡동,4059,전,2918450
2012,70대,경기도 의정부시 신곡동,4083,전,2000000
2012,70대,경기도 의정부시 신곡동,4069,전,2000000
2014,70대,경기도 의정부시 신곡동,1425,답,2554710
2015,70대,경기도 의정부시 신곡동,3302,답,1168990
2015,70대,경기도 의정부시 신곡동,1425,답,2141870
2015,70대,경기도 의정부시 신곡동,1960,전,913960
2015,70대,경기도 의정부시 신곡동,5956,답,741640
2017,70대,경기도 의정부시 신곡동,1806,전,2620450
2018,60대,경기도 의정부시 신곡동,1848,답,212910
2018,60대,경기도 의정부시 신곡동,4128,답,744320
2018,80대,경기도 의정부시 신곡동,1597,전,2407140
2019,80대,경기도 의정부시 신곡동,3491,전,3000000
2019,80대,경기도 의정부시 신곡동,1597,전,2830900
2020,80대,경기도 의정부시 신곡동,1421,전,1564750
2020,70대,경기도 의정부시 신곡동,1425,전,1023700
2020,60대,경기도 의정부시 신곡동,7623,전,2475200
2022,70대,경기도 의정부시 신곡동,1337,답,785360
2022,60대,경기도 의정부시 신곡동,2115,전,1290810
2023,70대,경기도 의정부시 신곡동,4552,답,832570
2023,60대,경기도 의정부시 신곡동,3542,전,1857350
2023,70대,경기도 의정부시 신곡동,3769,"답,전",1883300
2023,60대,경기도 의정부시 신곡동,1322,과수원,2466430
2025,90대,경기도 의정부시 신곡동,2018,답,835640
2013,60대,경기도 의정부시 용현동,8868,답,856720
2016,60대,경기도 의정부시 용현동,3039,답,734020
2023,70대,경기도 의정부시 용현동,2459,답,3000000
2024,70대,경기도 의정부시 용현동,1656,전,2453230
2011,70대,경기도 의정부시 의정부동,1480,답,2237790
2015,70대,경기도 의정부시 의정부동,4810,"답,전",3000000
2017,60대,경기도 의정부시 의정부동,2165,전,1107230
2021,70대,경기도 의정부시 의정부동,11767,전,1088730
2021,60대,경기도 의정부시 의정부동,1712,답,2283440
2021,70대,경기도 의정부시 의정부동,4367,답,3000000
2022,60대,경기도 의정부시 의정부동,2500,답,3000000
2023,60대,경기도 의정부시 의정부동,2200,전,169050
