고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,공시지가,공시일자,표준지여부,데이터기준일자,원천시도시군구코드
5011025337113170011,5011025337,제주특별자치도 제주시 애월읍 곽지리,1,일반,1317-11,2026,1,39100,2026-04-30,N,2026-05-21,50110
5013011100129820002,5013011100,제주특별자치도 서귀포시 토평동,1,일반,2982-2,2026,1,315900,2026-04-30,N,2026-05-21,50130
5013012000108540012,5013012000,제주특별자치도 서귀포시 상예동,1,일반,854-12,2026,1,53900,2026-04-30,N,2026-05-21,50130
5011012900102200007,5011012900,제주특별자치도 제주시 도남동,1,일반,220-7,2026,1,477300,2026-04-30,N,2026-05-21,50110
5011025021114520003,5011025021,제주특별자치도 제주시 한림읍 귀덕리,1,일반,1452-3,2026,1,86200,2026-04-30,N,2026-05-21,50110
5011011600118830000,5011011600,제주특별자치도 제주시 봉개동,1,일반,1883,2026,1,715500,2026-04-30,N,2026-05-21,50110
5011025342100040000,5011025342,제주특별자치도 제주시 애월읍 유수암리,1,일반,4,2026,1,11300,2026-04-30,N,2026-05-21,50110
5013025325108260000,5013025325,제주특별자치도 서귀포시 남원읍 의귀리,1,일반,826,2026,1,59000,2026-04-30,N,2026-05-21,50130
5011013000124060002,5011013000,제주특별자치도 제주시 도련일동,1,일반,2406-2,2026,1,55600,2026-04-30,N,2026-05-21,50110
5011025634145580000,5011025634,제주특별자치도 제주시 구좌읍 김녕리,1,일반,4558,2026,1,46200,2026-04-30,N,2026-05-21,50110
5011012200135920000,5011012200,제주특별자치도 제주시 노형동,1,일반,3592,2026,1,89900,2026-04-30,N,2026-05-21,50110
5011031023124440001,5011031023,제주특별자치도 제주시 한경면 고산리,1,일반,2444-1,2026,1,180400,2026-04-30,N,2026-05-21,50110
5011025627125730000,5011025627,제주특별자치도 제주시 구좌읍 행원리,1,일반,2573,2026,1,6760,2026-04-30,N,2026-05-21,50110
5013025323111910000,5013025323,제주특별자치도 서귀포시 남원읍 한남리,1,일반,1191,2026,1,37400,2026-04-30,N,2026-05-21,50130
5011025021122900002,5011025021,제주특별자치도 제주시 한림읍 귀덕리,1,일반,2290-2,2026,1,133200,2026-04-30,N,2026-05-21,50110
5011011700123840009,5011011700,제주특별자치도 제주시 아라일동,1,일반,2384-9,2026,1,351900,2026-04-30,N,2026-05-21,50110
5011025621117270023,5011025621,제주특별자치도 제주시 구좌읍 동복리,1,일반,1727-23,2026,1,16300,2026-01-23,Y,2026-05-21,50110
5011025341127610001,5011025341,제주특별자치도 제주시 애월읍 하귀2리,1,일반,2761-1,2026,1,49500,2026-04-30,N,2026-05-21,50110
5011025024113050017,5011025024,제주특별자치도 제주시 한림읍 한림리,1,일반,1305-17,2026,1,954700,2026-04-30,N,2026-05-21,50110
5013010500102340002,5013010500,제주특별자치도 서귀포시 동홍동,1,일반,234-2,2026,1,146500,2026-04-30,N,2026-05-21,50130
5013011200110170001,5013011200,제주특별자치도 서귀포시 중문동,1,일반,1017-1,2026,1,231300,2026-04-30,N,2026-05-21,50130
5013025324106060000,5013025324,제주특별자치도 서귀포시 남원읍 수망리,1,일반,606,2026,1,18600,2026-04-30,N,2026-05-21,50130
5013025321110410000,5013025321,제주특별자치도 서귀포시 남원읍 남원리,1,일반,1041,2026,1,46900,2026-04-30,N,2026-05-21,50130
5013025031118410002,5013025031,제주특별자치도 서귀포시 대정읍 무릉리,1,일반,1841-2,2026,1,50700,2026-04-30,N,2026-05-21,50130
5013031021104960000,5013031021,제주특별자치도 서귀포시 안덕면 화순리,1,일반,496,2026,1,196000,2026-04-30,N,2026-05-21,50130
5013025924107190000,5013025924,제주특별자치도 서귀포시 성산읍 고성리,1,일반,719,2026,1,104500,2026-04-30,N,2026-05-21,50130
5013025022107880008,5013025022,제주특별자치도 서귀포시 대정읍 하모리,1,일반,788-8,2026,1,228000,2026-04-30,N,2026-05-21,50130
5013025032109580000,5013025032,제주특별자치도 서귀포시 대정읍 영락리,1,일반,958,2026,1,19000,2026-04-30,N,2026-05-21,50130
5011025333102590000,5011025333,제주특별자치도 제주시 애월읍 고내리,1,일반,259,2026,1,34800,2026-04-30,N,2026-05-21,50110
5013025028127770000,5013025028,제주특별자치도 서귀포시 대정읍 동일리,1,일반,2777,2026,1,109400,2026-04-30,N,2026-05-21,50130
5013025924105590062,5013025924,제주특별자치도 서귀포시 성산읍 고성리,1,일반,559-62,2026,1,460500,2026-04-30,N,2026-05-21,50130
5011025340110500003,5011025340,제주특별자치도 제주시 애월읍 하귀1리,1,일반,1050-3,2026,1,179300,2026-04-30,N,2026-05-21,50110
5011025025101030010,5011025025,제주특별자치도 제주시 한림읍 금악리,1,일반,103-10,2026,1,25700,2026-04-30,N,2026-05-21,50110
5013011100103780002,5013011100,제주특별자치도 서귀포시 토평동,1,일반,378-2,2026,1,66000,2026-01-23,Y,2026-05-21,50130
5013031022113220000,5013031022,제주특별자치도 서귀포시 안덕면 창천리,1,일반,1322,2026,1,18100,2026-04-30,N,2026-05-21,50130
5013032021126370026,5013032021,제주특별자치도 서귀포시 표선면 표선리,1,일반,2637-26,2026,1,54300,2026-04-30,N,2026-05-21,50130
5013010100102020010,5013010100,제주특별자치도 서귀포시 서귀동,1,일반,202-10,2026,1,1530000,2026-04-30,N,2026-05-21,50130
5013010700115500005,5013010700,제주특별자치도 서귀포시 상효동,1,일반,1550-5,2026,1,53700,2026-04-30,N,2026-05-21,50130
5011025926114980001,5011025926,제주특별자치도 제주시 조천읍 대흘리,1,일반,1498-1,2026,1,18300,2026-04-30,N,2026-05-21,50110
5011012200128970006,5011012200,제주특별자치도 제주시 노형동,1,일반,2897-6,2026,1,433700,2026-04-30,N,2026-05-21,50110
5011025631100140001,5011025631,제주특별자치도 제주시 구좌읍 하도리,1,일반,14-1,2026,1,94100,2026-04-30,N,2026-05-21,50110
5013025926121610002,5013025926,제주특별자치도 서귀포시 성산읍 온평리,1,일반,2161-2,2026,1,12600,2026-04-30,N,2026-05-21,50130
