고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,기준연도,기준월,공시지가,공시일자,표준지여부,데이터기준일자,원천시도시군구코드
4812725028100080003,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,8-3,2026,1,810000,2026-04-30,N,2026-05-21,48120
4812725028100020008,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,2-8,2026,1,740900,2026-04-30,N,2026-05-21,48120
4812725028100020007,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,2-7,2026,1,843000,2026-04-30,N,2026-05-21,48120
4812725027202030000,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,203,2026,1,40600,2026-04-30,N,2026-05-21,48120
4812725027201920001,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,192-1,2026,1,2610,2026-04-30,N,2026-05-21,48120
4812725027201900000,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,190,2026,1,2880,2026-04-30,N,2026-05-21,48120
4812725027201880000,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,188,2026,1,2590,2026-04-30,N,2026-05-21,48120
4812725027201870000,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,187,2026,1,2590,2026-04-30,N,2026-05-21,48120
4812725027201760007,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,176-7,2026,1,7060,2026-04-30,N,2026-05-21,48120
4812725027201760001,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,176-1,2026,1,2790,2026-04-30,N,2026-05-21,48120
4812725027201750000,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,175,2026,1,2590,2026-04-30,N,2026-05-21,48120
4812725027201740000,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,174,2026,1,2510,2026-04-30,N,2026-05-21,48120
4812725027201660002,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,166-2,2026,1,3610,2026-04-30,N,2026-05-21,48120
4812725027201660001,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,166-1,2026,1,2870,2026-04-30,N,2026-05-21,48120
4812725027201640001,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,164-1,2026,1,1850,2026-04-30,N,2026-05-21,48120
4812725027201620000,4812725027,경상남도 창원시 마산회원구 내서읍 원계리,2,산,162,2026,1,1780,2026-04-30,N,2026-05-21,48120
4812710800100620016,4812710800,경상남도 창원시 마산회원구 회원동,1,일반,62-16,2026,1,659600,2026-04-30,N,2026-05-21,48120
4812725028112820000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1282,2026,1,44700,2026-04-30,N,2026-05-21,48120
4812725028112800002,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1280-2,2026,1,13100,2026-04-30,N,2026-05-21,48120
4812725028112760002,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1276-2,2026,1,122400,2026-04-30,N,2026-05-21,48120
4812725028112750006,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1275-6,2026,1,148200,2026-04-30,N,2026-05-21,48120
4812725028112750005,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1275-5,2026,1,117000,2026-04-30,N,2026-05-21,48120
4812725028112750001,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1275-1,2026,1,33200,2026-04-30,N,2026-05-21,48120
4812725028112720005,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1272-5,2026,1,21400,2026-04-30,N,2026-05-21,48120
4812725028112720004,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1272-4,2026,1,268500,2026-04-30,N,2026-05-21,48120
4812725028112700000,4812725028,경상남도 창원시 마산회원구 내서읍 삼계리,1,일반,1270,2026,1,75000,2026-04-30,N,2026-05-21,48120
